rep_id,conference_total_01,conference_total_02,conference_total_03,conference_total_04,conference_total_05,conference_total_06,conference_total_07,conference_total_08,conference_total_09,conference_total_10,conference_total_11,conference_total_12,email_open_total_01,email_open_total_02,email_open_total_03,email_open_total_04,email_open_total_05,email_open_total_06,email_open_total_07,email_open_total_08,email_open_total_09,email_open_total_10,email_open_total_11,email_open_total_12,f2f_total_01,f2f_total_02,f2f_total_03,f2f_total_04,f2f_total_05,f2f_total_06,f2f_total_07,f2f_total_08,f2f_total_09,f2f_total_10,f2f_total_11,f2f_total_12,webinar_total_01,webinar_total_02,webinar_total_03,webinar_total_04,webinar_total_05,webinar_total_06,webinar_total_07,webinar_total_08,webinar_total_09,webinar_total_10,webinar_total_11,webinar_total_12,is_cardiologist,is_gp,years_since_graduation,gender_female,gender_male,hospital,office,prescription_total
127,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,1.0,0.0,1.0,6
127,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,1,0,1,2,1,1,1,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,1.0,0.0,1.0,0
127,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,1,1,1,1,0,1,1,2,2,2,1,0,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1.0,0.0,0.0,1.0,3
127,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,2,2,1,2,1,2,1,0,1,2,3,4,4,2,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,1.0,0.0,1.0,6
127,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,3,0,0,0,0,2,1,1,1,1,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,6
127,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,0,1,3,3,1,0,1,0,2,2,3,3,3,3,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,43,1.0,0.0,0.0,1.0,1
151,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,1,0,1,2,1,3,2,3,3,3,4,3,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0.0,1.0,0.0,1.0,1
153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,1
153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,2,4,4,6,5,5,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1.0,0.0,0.0,1.0,4
153,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,2,0,0,2,1,0,3,3,5,7,5,3,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1.0,0.0,0.0,1.0,8
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,1,0,0,1,0,3,3,5,5,3,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.0,0.0,0.0,1.0,1
153,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.0,1.0,0.0,1.0,3
151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,3,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,1.0,0
169,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,2,0,2,0,2,1,0,2,4,7,7,6,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,3
169,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,2,2,1,2,0,2,2,3,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1.0,0.0,0.0,1.0,2
140,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,2,1,1,2,2,0,0,1,2,3,6,6,5,3,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.0,1.0,0.0,1.0,1
129,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,1,2,1,2,4,5,6,5,3,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0.0,0.0,1.0,5
137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,1,0,2,1,0,2,2,2,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.0,1.0,0.0,1.0,0
205,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,2,0,2,0,2,3,1,3,3,2,1,1,2,2,4,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.0,0.0,0.0,1.0,0
107,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,1.0,1.0,0.0,7
151,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,1,2,0,1,1,2,3,3,3,3,2,1,2,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,1.0,0.0,1.0,1
108,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1.0,0.0,0.0,1.0,2
168,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,1,1,1,0,1,3,0,3,2,2,2,3,3,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0.0,0.0,1.0,4
144,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.0,0.0,0.0,1.0,2
121,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,1,2,3,1,1,1,1,3,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1.0,0.0,0.0,1.0,3
117,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,1.0,0.0,1.0,2
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,1,4,3,6,6,6,3,1,2,2,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,3
102,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,2,3,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0.0,0.0,1.0,7
102,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,1.0,0.0,1.0,2
106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,1,0,1,2,3,2,2,1,2,3,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.0,0.0,0.0,1.0,3
184,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,3,0,2,2,2,2,2,2,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,0.0,0.0,1.0,2
229,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,2,0,1,2,2,0,1,5,3,2,2,4,5,3,1,1,2,2,0,2,1,1,0,0,1,1,1,0,0,0,0,0,1,14,1.0,0.0,0.0,1.0,3
143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,12,1.0,0.0,0.0,1.0,3
106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,2,1,1,0,1,1,3,4,3,2,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.0,0.0,0.0,1.0,0
186,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,1,1,1,0,2,3,1,3,1,1,2,2,2,1,0,1,1,1,0,0,3,2,2,0,0,1,1,1,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,3
145,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,1,0,0,0,0,3,0,4,2,3,7,8,7,2,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,2
225,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,2,2,1,3,1,1,0,10,7,10,10,14,12,8,7,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1.0,0.0,0.0,1.0,11
106,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,1,0,0,0,1,1,2,1,4,3,3,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0,1.0,0.0,1.0,0
202,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1.0,0.0,0.0,1.0,4
125,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,2,0,2,4,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0.0,0.0,1.0,1
137,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1.0,0.0,0.0,1.0,13
125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,1,3,4,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1.0,0.0,0.0,1.0,6
133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,2,3,1,2,3,3,3,1,2,1,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,8
192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.0,0.0,0.0,1.0,6
176,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,2,2,0,0,0,0,1,1,1,1,1,1,0,1,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0,1.0,0.0,1.0,1
212,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,3,4,6,7,6,6,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1.0,0.0,1.0,0.0,4
233,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,1,2,0,0,1,1,1,3,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,9
157,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,1,0,0,0,1,1,2,3,2,2,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,22,1.0,0.0,0.0,1.0,0
157,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,1,1,2,5,3,5,4,5,5,4,6,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0,1.0,0.0,1.0,1
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,0,1,4,5,5,5,5,4,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.0,0.0,0.0,1.0,2
157,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,1,0,2,0,0,1,2,0,2,4,3,3,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1.0,0.0,0.0,1.0,2
154,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,3,0,0,1,1,1,3,3,4,3,4,5,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,6
145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,4,1,1,0,1,0,1,2,2,2,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,1.0,0.0,1.0,4
114,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,1,2,0,1,1,1,2,2,4,5,7,4,3,1,1,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,11,1.0,0.0,1.0,0.0,2
237,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0,1,1,3,0,1,1,2,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,1.0,0.0,0.0,1.0,0
140,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,1.0,0.0,1.0,2
191,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,3,0,0,2,0,1,1,2,1,1,0,2,4,5,3,1,2,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,8,1.0,0.0,0.0,1.0,10
102,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,0.0,0.0,1.0,1
105,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,4,4,1,2,3,0,0,0,0,0,1,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,1.0,3
196,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,3,1,2,0,0,1,1,1,2,3,2,2,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,0.0,0.0,1.0,2
239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,1.0,0.0,0.0,1.0,3
225,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,1,5,8,8,7,2,3,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,1.0,0.0,0.0,1.0,1
107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,2,1,3,3,5,5,5,4,5,5,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.0,1.0,0.0,1.0,2
179,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,0,0,2,3,4,5,6,6,6,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,1
107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,1,3,0,0,0,1,3,7,6,6,3,5,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.0,1.0,0.0,1.0,1
215,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,2,1,3,0,2,3,3,3,4,6,6,5,3,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,1.0,0.0,0.0,1.0,39
215,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,2,1,0,0,3,2,3,5,6,6,4,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1.0,0.0,0.0,1.0,22
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,3,2,1,2,1,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0.0,1.0,0.0,1.0,26
223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,1,0,5,7,9,7,5,4,6,10,11,10,7,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,39,1.0,0.0,0.0,1.0,0
225,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,2,0,0,0,2,7,5,7,8,9,7,6,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1.0,0.0,0.0,1.0,2
215,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,1,0,1,1,2,1,9,7,10,10,11,10,10,8,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,1.0,0.0,0.0,1.0,30
215,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,2,1,1,1,0,1,1,8,8,8,8,8,8,8,8,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1.0,0.0,0.0,1.0,10
107,0,0,0,0,0,2,1,0,0,0,0,0,3,2,2,0,1,2,1,2,3,0,0,1,4,4,5,5,4,5,5,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,1,1,1,1,4,5,5,5,4,5,5,4,4,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,40,0.0,1.0,0.0,1.0,1
107,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,1,0,0,5,4,3,4,4,7,5,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1.0,0.0,0.0,1.0,0
116,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,2,2,0,1,2,2,0,1,2,2,2,2,2,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1.0,0.0,0.0,1.0,6
116,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,2,1,2,3,3,4,4,4,3,3,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,0
116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,2,1,2,2,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.0,1.0,0.0,1.0,2
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,1,3,3,0,4,4,5,4,3,3,3,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1.0,0.0,0.0,1.0,8
115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,0,1,3,4,4,6,5,5,2,3,3,5,6,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,4
115,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.0,1.0,0.0,1.0,2
116,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0,0,1,5,3,3,3,4,5,6,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1.0,0.0,0.0,1.0,4
116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,0,3,0,0,2,3,3,1,2,2,3,4,5,6,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1.0,0.0,0.0,1.0,7
116,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1.0,0.0,0.0,1.0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,2,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.0,1.0,0.0,1.0,0
116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,2,3,3,3,3,3,2,2,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1.0,0.0,0.0,1.0,10
102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,1.0,0.0,1.0,0
116,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,1,1,1,1,0,3,1,0,1,1,1,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,2
115,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2,3,0,1,0,10,5,7,6,6,3,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,1.0,0.0,0.0,1.0,29
203,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,2,1,3,0,2,0,5,3,7,7,10,13,14,14,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1.0,0.0,0.0,1.0,2
115,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,1,0,1,0,1,2,3,5,5,5,3,3,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0.0,1.0,0.0,1.0,13
135,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,2,0,0,2,5,5,7,10,9,14,14,18,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1.0,0.0,0.0,1.0,25
127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,2,1,3,1,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1.0,0.0,0.0,1.0,3
142,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,1,0,1,1,2,1,0,4,6,8,5,3,1,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,40,1.0,0.0,0.0,1.0,1
142,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,1,3,1,2,1,2,0,0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,0
142,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,1,1,0,2,0,1,0,4,2,4,7,8,5,2,2,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,48,1.0,0.0,0.0,1.0,2
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,2,0,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,2,0,0,1,20,0.0,1.0,0.0,1.0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,1,41,1.0,0.0,0.0,1.0,0
142,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,3
142,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,3,0,0,0,0,1,2,0,0,0,0,1,2,3,5,5,8,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,3
142,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,2,3,1,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,29,1.0,0.0,0.0,1.0,1
162,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1.0,0.0,0.0,1.0,3
162,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,3,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,0
140,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,2,0,2,1,1,0,1,1,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1.0,0.0,0.0,1.0,1
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.0,1.0,0.0,1.0,0
113,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,0,1,35,0.0,1.0,1.0,0.0,3
114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,1,1,1,0,0,1,46,1.0,0.0,0.0,1.0,2
114,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,2,0,0,0,0,0,0,1,26,0.0,1.0,1.0,0.0,2
113,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,2,1,1,1,2,0,0,1,2,2,3,6,6,5,2,3,5,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,34,1.0,0.0,0.0,1.0,2
114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,1,1,0,1,2,4,7,6,4,1,2,4,4,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,2
119,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,1,1,1,2,0,2,0,3,1,0,1,2,2,2,2,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1.0,0.0,0.0,1.0,0
